,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2019-03-12,44.63055189652771,44.759295182783426,44.50180861027201,44.553306579589844,3980200,0.0,0.0
1,2019-03-13,44.785046446024964,45.15410707320921,44.49323114253226,45.00819778442383,4131600,0.0,0.0
2,2019-03-14,44.922379922263914,45.394433315694556,44.853715943688485,45.28285598754883,3949300,0.0,0.0
3,2019-03-15,45.10261565880354,45.66908035689823,45.00820433010801,45.591835021972656,9613000,0.0,0.0
4,2019-03-18,45.900808476995614,46.49302042697789,45.7377364753107,46.32994842529297,3345600,0.0,0.0
5,2019-03-19,46.501613047309554,46.578858382235126,45.56608766835698,45.591835021972656,4103100,0.0,0.0
6,2019-03-20,45.471675723311336,45.488841716848626,44.55331635057671,44.61339569091797,4059200,0.0,0.0
7,2019-03-21,44.28724988226849,44.67347656492055,43.78086451480881,44.53615188598633,4643100,0.0,0.0
8,2019-03-22,44.18425753745072,44.27008750875559,42.80242610318928,43.343143463134766,5566900,0.0,0.0
9,2019-03-25,43.334549569662656,43.78943682673907,42.93115700639705,43.1543083190918,2751600,0.0,0.0
10,2019-03-26,43.4804580919117,43.763692020625584,43.13714483421206,43.63494873046875,3642900,0.0,0.0
11,2019-03-27,43.566289164422685,43.66070048351854,42.81958651878545,42.99982452392578,7443100,0.0,0.0
12,2019-03-28,43.14572940887458,43.42896006313299,42.948325431887724,43.248722076416016,3814100,0.0,0.0
13,2019-03-29,43.531956301298706,43.729360279630306,43.18864304171807,43.28305435180664,4933000,0.0,0.0
14,2019-04-01,43.60062289178539,44.23575152577523,43.5834568990745,44.16708755493164,3496300,0.0,0.0
15,2019-04-02,44.23575291112614,44.57048159427564,44.04693025947117,44.07267761230469,3301000,0.0,0.0
16,2019-04-03,44.45032486008385,44.72497421591732,43.87527552037851,43.978271484375,4972000,0.0,0.0
17,2019-04-04,44.1241801254542,44.364497507466886,43.91819145938706,44.158512115478516,5998300,0.0,0.0
18,2019-04-05,44.261494078264555,44.4245660802177,43.78944078917662,43.92676544189453,4263700,0.0,0.0
19,2019-04-08,43.66928426277846,44.055510890583804,43.66928426277846,43.986846923828125,6959000,0.0,0.0
20,2019-04-09,43.82377027600024,44.03834023828643,43.40321170932507,43.76369094848633,3827600,0.0,0.0
21,2019-04-10,43.76369966271803,44.05551500049667,43.49763167783567,44.021183013916016,2743100,0.0,0.0
22,2019-04-11,44.23575428149623,44.6305623162069,44.04693162399175,44.36449432373047,3857600,0.0,0.0
23,2019-04-12,45.059707125740175,45.42876784602969,44.87946908301615,45.325775146484375,4663100,0.0,0.0
24,2019-04-15,45.31718737074767,45.609002727633005,44.99104002503379,45.145530700683594,4596200,0.0,0.0
25,2019-04-16,45.265680873957486,46.01238342909712,45.265680873957486,45.86647415161133,5443800,0.0,0.0
26,2019-04-17,42.65650919918542,42.91399249936606,41.26609675894775,41.49782943725586,13434500,0.0,0.0
27,2019-04-18,41.51499968174244,41.80681499160746,41.10302570441738,41.54933166503906,8317200,0.0,0.0
28,2019-04-22,41.41200975815262,41.69524372805614,41.103028436104545,41.360511779785156,7990100,0.0,0.0
29,2019-04-23,41.25751678969926,41.85831340740522,40.65672017199331,41.600830078125,8468400,0.0,0.0
30,2019-04-24,41.38626265717928,41.59224802374255,41.00003600227519,41.3261833190918,7659200,0.0,0.0
31,2019-04-25,41.214611035651416,42.02139315569602,40.98287501440824,41.669498443603516,6818800,0.0,0.0
32,2019-04-26,41.60042606846264,41.83350625940963,41.013410023056096,41.80760955810547,5431500,0.28,0.0
33,2019-04-29,41.695395076047646,43.11113883497095,41.66949836850438,42.627716064453125,5983800,0.0,0.0
34,2019-04-30,42.72266672631793,42.973009200962714,42.28240302543055,42.86941909790039,6349500,0.0,0.0
35,2019-05-01,42.90395961670094,43.396016830239375,42.60181708481564,42.67087936401367,6204600,0.0,0.0
36,2019-05-02,42.774455894412576,43.516858694474315,42.58454127312143,43.016170501708984,5597900,0.0,0.0
37,2019-05-03,43.10249661058867,43.40463576445028,42.99027208498159,43.137027740478516,4360600,0.0,0.0
38,2019-05-06,42.36009607215619,42.7399286422586,41.90257010213852,42.58454513549805,3165700,0.0,0.0
39,2019-05-07,42.07522720549561,42.239245160198394,41.29829311886061,41.55727005004883,4235900,0.0,0.0
40,2019-05-08,41.42778651104092,41.937109276367266,41.298296388659246,41.47957992553711,3959300,0.0,0.0
41,2019-05-09,41.03067964614824,41.32418769787897,40.73717159441752,41.24649429321289,3113600,0.0,0.0
42,2019-05-10,41.15153414987581,41.64359456079697,40.728539297792636,41.522735595703125,3987700,0.0,0.0
43,2019-05-13,40.8234923733268,41.27238715680462,40.51271880837526,40.70263671875,4658000,0.0,0.0
44,2019-05-14,40.70265373694833,40.88393729461004,40.34008332855391,40.58179473876953,3942900,0.0,0.0
45,2019-05-15,40.18468524645227,40.36596875343154,39.82211823249372,40.15015411376953,3306700,0.0,0.0
46,2019-05-16,40.201956429495496,40.53862678751396,40.10699744788608,40.17605972290039,3173300,0.0,0.0
47,2019-05-17,39.80485407083425,40.383235744865445,39.727160666091386,39.77895736694336,3497400,0.0,0.0
48,2019-05-20,39.7875843911388,39.977502314894494,39.511341934623154,39.68399429321289,3067600,0.0,0.0
49,2019-05-21,39.830746485121864,40.055195538238,39.796215354939406,39.89117431640625,3595600,0.0,0.0
50,2019-05-22,39.77895585942767,39.891177100748784,39.60630348953434,39.84801483154297,3232100,0.0,0.0
51,2019-05-23,39.60630268703159,39.64946495536285,38.84663425073539,39.05381774902344,6228500,0.0,0.0
52,2019-05-24,39.17467440686414,39.17467440686414,38.82936966535401,38.98475646972656,4366200,0.0,0.0
53,2019-05-28,38.88115835858213,38.967482879649765,38.268245697021484,38.268245697021484,8718900,0.0,0.0
54,2019-05-29,37.85389610672553,38.11287637464145,37.379104437331165,38.03518295288086,6047200,0.0,0.0
55,2019-05-30,38.009278209223226,38.104237189871725,37.0424294203003,37.3359375,5268500,0.0,0.0
56,2019-05-31,36.75755286485241,37.163282168626274,36.6280627572855,36.852508544921875,6760000,0.0,0.0
57,2019-06-03,36.85250687741805,37.34456399499531,36.68848893591566,37.16328048706055,6694500,0.0,0.0
58,2019-06-04,37.68124149087311,38.26825763789443,37.491323533580804,38.233726501464844,4339700,0.0,0.0
59,2019-06-05,38.15603603269239,38.30278843422646,37.491326423993584,37.64671325683594,3570700,0.0,0.0
60,2019-06-06,37.620818853888004,37.966120386748685,37.258248457352785,37.827999114990234,3587400,0.0,0.0
61,2019-06-07,37.79345925970662,38.61355556240047,37.767562556307595,38.32868194580078,4644700,0.0,0.0
62,2019-06-10,38.717149374183556,39.140147564244735,38.449541298597296,38.76031494140625,4970300,0.0,0.0
63,2019-06-11,38.96748579506176,39.14013814318368,38.11286177611622,38.415000915527344,5493900,0.0,0.0
