,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
208,2020-01-07,57300.0,58100.0,57000.0,58100.0,837240,0.0,0.0,0.0
209,2020-01-08,57500.0,57700.0,56800.0,56800.0,1814290,0.0,0.0,0.0
210,2020-01-09,57300.0,57700.0,57100.0,57600.0,967050,0.0,0.0,0.0
211,2020-01-10,57500.0,57800.0,57100.0,57500.0,1018650,0.0,0.0,0.0
212,2020-01-13,57400.0,57600.0,57000.0,57100.0,786760,0.0,0.0,0.0
213,2020-01-14,57100.0,57400.0,57000.0,57000.0,721680,0.0,0.0,0.0
214,2020-01-15,57000.0,57100.0,56800.0,57000.0,940870,0.0,0.0,0.0
215,2020-01-16,57000.0,58200.0,57000.0,58000.0,1942970,0.0,0.0,0.0
216,2020-01-17,58000.0,58100.0,57000.0,57600.0,1388810,0.0,0.0,0.0
217,2020-01-21,57800.0,58000.0,55500.0,55500.0,4351820,0.0,0.0,0.0
218,2020-01-22,55000.0,56500.0,54700.0,56500.0,3165650,0.0,0.0,0.0
219,2020-01-23,56500.0,56500.0,56500.0,56500.0,0,0.0,0.0,0.0
220,2020-01-24,56500.0,56500.0,56500.0,56500.0,0,0.0,0.0,0.0
221,2020-01-27,56500.0,56500.0,56500.0,56500.0,0,0.0,0.0,0.0
222,2020-01-28,56500.0,56500.0,56500.0,56500.0,0,0.0,0.0,0.0
223,2020-01-29,56500.0,56500.0,56500.0,56500.0,0,0.0,0.0,0.0
224,2020-01-30,55300.0,55800.0,53900.0,54700.0,2638460,0.0,0.0,0.0
225,2020-01-31,54000.0,54900.0,52000.0,52000.0,4118150,0.0,0.0,0.0
226,2020-02-03,49600.0,52500.0,49000.0,51500.0,3602970,0.0,0.0,0.0
227,2020-02-04,52400.0,52400.0,51000.0,51800.0,1651440,0.0,0.0,0.0
228,2020-02-05,52300.0,52800.0,52000.0,52000.0,1648620,0.0,0.0,0.0
229,2020-02-06,52500.0,53600.0,51800.0,53600.0,1708550,0.0,0.0,0.0
