,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2019-03-12,48.53131807238649,49.10260251412142,48.4483934274015,48.65110397338867,18048500,0.0,0.0
1,2019-03-13,48.89066696166992,49.26844995215909,48.59581211616361,48.89066696166992,19490800,0.0,0.0
2,2019-03-14,48.81694756579716,49.20394671623439,48.697161696025304,48.881446838378906,24000300,0.0,0.0
3,2019-03-15,47.36111021326775,49.1947387220666,46.99253986715428,48.78009796142578,43340200,0.0,0.0
4,2019-03-18,48.715599856332545,49.719950383088275,48.632671702198685,49.259239196777344,21953600,0.0,0.0
5,2019-03-19,49.572512525976784,50.10693907695788,49.526442120017265,49.79365539550781,19214000,0.0,0.0
6,2019-03-20,49.65544371867864,49.9318696863948,48.38388004924808,48.503665924072266,24111600,0.0,0.0
7,2019-03-21,48.494450263748014,49.80286807072105,48.23644966347071,49.79365539550781,16686300,0.0,0.0
8,2019-03-22,49.40666647043288,49.64623825488326,48.59581731600172,48.62345886230469,16201500,0.0,0.0
9,2019-03-25,48.42996505903021,48.78010305797842,48.125893964475104,48.595821380615234,11755900,0.0,0.0
10,2019-03-26,49.10260761215511,49.332963245334724,48.89068085142362,49.09339141845703,11657600,0.0,0.0
11,2019-03-27,49.09338258961658,49.434311396173136,48.19960528377916,48.660316467285156,12636000,0.0,0.0
12,2019-03-28,48.83539089603361,49.111816933965,48.64189302097642,49.010459899902344,9103100,0.0,0.0
13,2019-03-29,49.26845031288676,49.51723474965681,49.06573628701183,49.48958969116211,11485700,0.0,0.0
14,2019-04-01,49.64623672100608,50.35573234542322,49.61859166060985,50.29123306274414,15191700,0.0,0.0
15,2019-04-02,50.13458395244607,50.21751209466817,49.64623128988644,49.895015716552734,10812100,0.0,0.0
16,2019-04-03,49.90423265330791,50.11615936487094,49.62780666061471,49.81209182739258,12853400,0.0,0.0
17,2019-04-04,49.62780774936064,49.89502107130337,49.21316699375076,49.59095001220703,9978800,0.0,0.0
18,2019-04-05,49.51723754130454,49.931874777683696,49.51723754130454,49.69230651855469,10016300,0.0,0.0
19,2019-04-08,49.50801867597792,49.69230383494266,49.1394518729955,49.49880599975586,10126700,0.0,0.0
20,2019-04-09,49.29609146967673,49.848943425974674,49.268449926345944,49.600162506103516,9789000,0.0,0.0
21,2019-04-10,49.627925765545925,50.12772296589951,49.6094143658267,49.95186996459961,8477300,0.24,0.0
22,2019-04-11,50.025911824890855,50.15548809169844,49.535372091779706,49.78527069091797,8147600,0.0,0.0
23,2019-04-12,50.07219994382467,50.442420959472656,49.859324095568326,50.442420959472656,9014000,0.0,0.0
24,2019-04-15,50.44241797336164,50.67380521177156,50.26656494321817,50.562740325927734,7694900,0.0,0.0
25,2019-04-16,50.59976077101013,50.821894078524295,50.28507750895622,50.525718688964844,7265200,0.0,0.0
26,2019-04-17,50.60901873661348,50.74785249651394,50.34060868384014,50.42390823364258,7792200,0.0,0.0
27,2019-04-18,50.38688044975831,50.59975627140602,50.19251602964807,50.4609260559082,8233000,0.0,0.0
28,2019-04-22,50.34986368996839,50.6090162630478,50.164753196044956,50.55348205566406,6088100,0.0,0.0
29,2019-04-23,50.67379452890189,51.034757979814074,50.64602919596659,50.849647521972656,10923400,0.0,0.0
30,2019-04-24,50.905182098216216,51.39572181406967,50.86815930023413,51.071781158447266,8769800,0.0,0.0
31,2019-04-25,51.04401995845898,51.10880809482951,50.51645740190547,50.9144401550293,8226100,0.0,0.0
32,2019-04-26,51.108807333353894,51.358705940212076,50.91443939644959,51.28466033935547,7101600,0.0,0.0
33,2019-04-29,51.17359337163925,51.35870383550627,50.97922897338867,50.97922897338867,6443000,0.0,0.0
34,2019-04-30,50.96072226052785,51.25689761767743,50.75710037847924,51.21062088012695,10562300,0.0,0.0
35,2019-05-01,51.2013686933661,51.293922178009865,50.72008280570244,50.79412841796875,7792700,0.0,0.0
36,2019-05-02,50.72933345587321,50.95146320144543,50.40538924177148,50.53496551513672,9652200,0.0,0.0
37,2019-05-03,50.720076994210444,50.923698873922746,50.599754653408745,50.71082305908203,11066500,0.0,0.0
38,2019-05-06,49.887088762516555,50.90519117371527,49.822300619841485,50.766357421875,9305400,0.0,0.0
39,2019-05-07,50.16475527699287,50.571995555966474,49.65570404560357,49.979644775390625,11712400,0.0,0.0
40,2019-05-08,50.303569621886425,50.377615211423176,49.803776015265505,49.970375061035156,10729800,0.0,0.0
41,2019-05-09,49.4798445564905,50.303582532721904,49.12813850798674,50.211029052734375,10711800,0.0,0.0
42,2019-05-10,49.76675770284374,50.87741693111259,49.52611304586318,50.581241607666016,11200300,0.0,0.0
43,2019-05-13,49.720485975484,49.93336178997155,49.41505315642228,49.45207595825195,10664700,0.0,0.0
44,2019-05-14,49.64644361651375,50.55348113648871,49.38729104814632,50.0999641418457,11520800,0.0,0.0
45,2019-05-15,49.89633951420657,50.72933491071302,49.83155137566593,50.497947692871094,8573000,0.0,0.0
46,2019-05-16,50.821885758132034,51.04401902927926,50.48868761675547,50.57198715209961,10013800,0.0,0.0
47,2019-05-17,50.15549949581101,50.8311498482827,50.15549949581101,50.442420959472656,9057100,0.0,0.0
48,2019-05-20,49.933365174585745,50.312840092339904,49.54463279040231,49.664955139160156,9820200,0.0,0.0
49,2019-05-21,50.17400476728898,50.22953897205545,50.00740568367841,50.13698196411133,8482000,0.0,0.0
50,2019-05-22,50.19251829842191,50.48869367503139,50.01666527190034,50.16475296020508,8389700,0.0,0.0
51,2019-05-23,49.72048639264211,49.72048639264211,48.60056957737499,49.128135681152344,11213900,0.0,0.0
52,2019-05-24,49.405802448385074,49.48910199259842,48.67461795258893,48.841217041015625,9090700,0.0,0.0
53,2019-05-28,49.12813749824817,49.313244454418694,47.89715576171875,47.89715576171875,28230400,0.0,0.0
54,2019-05-29,47.600972647264115,47.9526821619822,47.24926313254603,47.84161376953125,12448700,0.0,0.0
