,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2019-03-12,31.408178050678494,31.44072488881312,31.050157864868442,31.115251541137695,21660,0.0,0.0
1,2019-03-13,31.277995427605244,31.343091602050098,30.95252200487644,31.01761817932129,26200,0.0,0.0
2,2019-03-14,30.919971556216453,31.212898099171476,30.919971556216453,31.18035125732422,15280,0.0,0.0
3,2019-03-15,31.11525520072724,31.212898209779883,30.985065349712006,31.08270835876465,14500,0.0,0.0
4,2019-03-18,31.11525559644658,31.505825154459494,31.01761506931703,31.40818214416504,12260,0.0,0.0
5,2019-03-19,31.570926530736422,31.863853149819654,31.570926530736422,31.668569564819336,13060,0.0,0.0
6,2019-03-20,31.57092507270008,31.961492224663203,31.408188345521214,31.76620864868164,14300,0.0,0.0
7,2019-03-21,31.76620896055335,32.221872297760825,31.701115262308885,31.96149253845215,20720,0.0,0.0
8,2019-03-22,31.86385299001846,31.86385299001846,31.375642788383345,31.50583267211914,18220,0.0,0.0
9,2019-03-25,31.538379634902128,31.538379634902128,30.98507324784021,31.147809982299805,11420,0.0,0.0
10,2019-03-26,31.473283338811072,31.928946690303615,31.277999754790123,31.50583267211914,18280,0.0,0.0
11,2019-03-27,31.408179870332116,31.538369713577836,31.115253343820427,31.2128963470459,12840,0.0,0.0
12,2019-03-28,31.212902097490694,31.375638810738128,31.082712230259713,31.34309196472168,16460,0.0,0.0
13,2019-03-29,31.57091331481934,31.60346015150069,31.37562981156675,31.570913314819336,14840,0.0,0.0
14,2019-04-01,31.733648372511457,31.89638503083203,31.636005384253377,31.86383819580078,16060,0.0,0.0
15,2019-04-02,31.76620882978665,32.05913543701172,31.76620882978665,32.05913543701172,10040,0.0,0.0
16,2019-04-03,32.25440518250442,32.25440518250442,31.766195207542705,31.86383819580078,10320,0.0,0.0
17,2019-04-04,31.863849463057676,31.994039332382954,31.668565900652368,31.701112747192383,13600,0.0,0.0
18,2019-04-05,31.928945689329918,32.05913556898426,31.863851991085458,31.96149253845215,9220,0.0,0.0
19,2019-04-08,32.026580654402316,32.25441102404736,31.89639080753452,31.994033813476562,18140,0.0,0.0
20,2019-04-09,31.896396586615055,31.896396586615055,31.53837630523508,31.636016845703125,16200,0.0,0.0
21,2019-04-10,31.766206440272413,31.89639630959769,31.5709228778671,31.701112747192383,15440,0.0,0.0
22,2019-04-11,31.668554863330616,31.994028181625218,31.63600554496967,31.896385192871094,12400,0.0,0.0
23,2019-04-12,32.25441696899645,32.28696381592105,32.09168025120821,32.156776428222656,10560,0.0,0.0
