,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
132,2019-09-18,90300.0,90500.0,89900.0,90400.0,437190,0.0,0.0
133,2019-09-19,90400.0,90400.0,88300.0,90300.0,506070,0.0,0.0
134,2019-09-20,90400.0,90400.0,89500.0,89600.0,1032290,0.0,0.0
135,2019-09-23,89600.0,89900.0,88800.0,89500.0,267270,0.0,0.0
136,2019-09-24,89500.0,89800.0,88900.0,89500.0,286560,0.0,0.0
137,2019-09-25,89100.0,89900.0,88700.0,89500.0,227170,0.0,0.0
138,2019-09-26,89500.0,89900.0,87500.0,88700.0,533860,0.0,0.0
139,2019-09-27,88700.0,89800.0,88300.0,89300.0,384950,0.0,0.0
140,2019-09-30,90000.0,90000.0,88900.0,89300.0,491120,0.0,0.0
141,2019-10-01,89500.0,89500.0,88700.0,89200.0,231930,0.0,0.0
142,2019-10-02,89200.0,89300.0,88500.0,89000.0,462090,0.0,0.0
143,2019-10-03,88500.0,89300.0,88000.0,89300.0,327140,0.0,0.0
144,2019-10-04,89500.0,89500.0,88400.0,89200.0,428530,0.0,0.0
145,2019-10-07,89000.0,89000.0,88200.0,89000.0,481420,0.0,0.0
146,2019-10-08,89000.0,89000.0,88100.0,88600.0,315010,0.0,0.0
147,2019-10-09,88600.0,88800.0,88100.0,88500.0,293220,0.0,0.0
