,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2019-03-12,62.14209503741658,62.506679487574,61.97143798260294,62.056766510009766,11320000,0.0,0.0
1,2019-03-13,62.514437583676674,62.6463127214372,62.21191129493448,62.60752487182617,10260200,0.0,0.0
2,2019-03-14,62.677327170055115,62.762655684702494,62.32825435971757,62.3980712890625,9976700,0.0,0.0
3,2019-03-15,62.19638511364034,62.483399746116405,62.134326936100614,62.17311477661133,25316400,0.0,0.0
4,2019-03-18,62.398088969037495,63.02641192020413,62.398088969037495,62.8945426940918,9840600,0.0,0.0
5,2019-03-19,63.28240068514502,63.608197348759546,62.553231650983015,62.73164749145508,13936500,0.0,0.0
6,2019-03-20,62.63853814110909,63.54611677801941,62.49115145166105,63.080692291259766,13133600,0.0,0.0
7,2019-03-21,62.68508028424284,63.52284793097126,62.67732745065368,63.44527816772461,10117000,0.0,0.0
8,2019-03-22,63.01088213247673,63.17378040913309,62.289472096888,62.429100036621094,12497700,0.0,0.0
9,2019-03-25,62.05675956542998,62.39807363686185,61.73871583192414,61.99470138549805,11320400,0.0,0.0
10,2019-03-26,62.312746332085226,63.04190924680233,62.19638872199608,62.80144119262695,9472800,0.0,0.0
11,2019-03-27,62.809204045505204,63.072942455278586,61.91713686750568,62.32050323486328,7258700,0.0,0.0
12,2019-03-28,62.0800376111087,62.66957855727095,62.072278858105456,62.63079071044922,7412300,0.0,0.0
13,2019-03-29,63.088447426066864,63.204805020634474,62.42909561444118,62.67732238769531,10889200,0.0,0.0
14,2019-04-01,63.01089170101031,63.437528418508684,62.89453408053097,63.398746490478516,10816400,0.0,0.0
15,2019-04-02,63.41425005102357,63.5693895798954,62.91779645680133,63.127235412597656,7646000,0.0,0.0
16,2019-04-03,63.42975381932747,63.42975381932747,62.52993401001924,62.75489044189453,8562900,0.0,0.0
17,2019-04-04,62.92556251862345,63.670242996464665,62.65405943426735,63.64697265625,9360600,0.0,0.0
18,2019-04-05,63.72455423188703,64.01932179285626,63.569408738064716,63.9882926940918,10059100,0.0,0.0
19,2019-04-08,64.12791028933836,64.53903542451438,64.06585210186418,64.38389587402344,9108200,0.0,0.0
20,2019-04-09,64.01154454277534,64.05809113657034,63.40649208718405,63.55387878417969,8561600,0.0,0.0
21,2019-04-10,63.54612833247684,63.67024470788373,63.15052070180504,63.26687240600586,10324300,0.0,0.0
22,2019-04-11,63.25136292163723,63.66248807200436,62.84799060634498,63.569400787353516,9115100,0.0,0.0
23,2019-04-12,64.23650295289896,64.23650295289896,62.50667405107273,62.77041244506836,16638700,0.0,0.0
24,2019-04-15,62.74713509714614,62.879004279412996,62.46012047851247,62.56096649169922,8536100,0.0,0.0
25,2019-04-16,62.68507983137215,63.10396365171012,62.591998483426075,62.987606048583984,7005700,0.0,0.0
26,2019-04-17,63.2591219835914,63.37547369222932,62.89453751467329,63.16603469848633,8311400,0.0,0.0
27,2019-04-18,63.26685912414611,63.47630398412703,62.88676316109795,62.93330383300781,9493900,0.0,0.0
28,2019-04-22,63.50731773043344,64.5545240227917,63.32890200088886,64.3062973022461,10770600,0.0,0.0
29,2019-04-23,64.53128435958267,64.76399369170143,64.1356708013277,64.67866516113281,10595100,0.0,0.0
30,2019-04-24,64.39165697998278,64.44595641645826,63.39874961689157,63.422019958496094,11684000,0.0,0.0
31,2019-04-25,63.33668112349069,64.25977139340459,63.142753750741605,63.77883529663086,11135000,0.0,0.0
32,2019-04-26,62.26620208538514,62.54545799285314,61.71544902293274,62.436859130859375,18053500,0.0,0.0
33,2019-04-29,62.14986212252878,62.35154237962485,61.79303637744124,62.033504486083984,10023700,0.0,0.0
34,2019-04-30,62.34377704867737,62.46788749600059,62.00246296169892,62.27396011352539,13721500,0.0,0.0
35,2019-05-01,62.010232406862606,62.25845926250624,60.98629588755822,61.02507781982422,13909800,0.0,0.0
36,2019-05-02,60.72253288859957,60.893189909141206,59.915794375798455,59.95458221435547,15360400,0.0,0.0
37,2019-05-03,60.342438363741145,60.66823490988064,60.07094124195824,60.09421157836914,12180700,0.0,0.0
38,2019-05-06,59.66756895123052,60.24159820030404,59.50467067833994,59.830467224121094,13367100,0.0,0.0
39,2019-05-07,59.34177506631964,59.566731525120304,58.77550454338093,59.51243209838867,13498800,0.0,0.0
40,2019-05-08,59.37280522967634,59.954587348694105,59.279717960083744,59.60551452636719,11352900,0.0,0.0
41,2019-05-09,59.22542334741473,59.63654846470089,58.92289709438552,59.55121994018555,13221600,0.0,0.0
42,2019-05-10,59.77091120571965,60.24951834894226,58.978462429657924,60.06905746459961,11056000,0.87,0.0
43,2019-05-13,59.35507123778983,59.81014128809938,59.12753621263505,59.40214538574219,12176100,0.0,0.0
44,2019-05-14,59.73167435496674,60.25736159529537,59.44137580445971,59.4806022644043,10548400,0.0,0.0
45,2019-05-15,59.2922959160214,60.061207511530924,59.00983908387754,59.919979095458984,8918000,0.0,0.0
46,2019-05-16,59.94352465459685,60.3750516637839,59.802296218528234,59.912139892578125,8105200,0.0,0.0
47,2019-05-17,59.355080234453425,59.86507219668572,59.30800009333394,59.559078216552734,9279400,0.0,0.0
48,2019-05-20,59.66892658195533,59.9121510503584,59.37077428026651,59.55123519897461,7154300,0.0,0.0
49,2019-05-21,59.84152557039176,59.99060170066955,59.57476405940156,59.825836181640625,8489900,0.0,0.0
50,2019-05-22,59.64535476431742,59.802278527990296,59.15105837731425,59.28443908691406,7858300,0.0,0.0
51,2019-05-23,58.6646233696948,58.688166431666055,57.307266778230094,57.89571762084961,14657200,0.0,0.0
52,2019-05-24,58.170323665371754,58.25663026316264,57.62110530309448,58.138938903808594,7056400,0.0,0.0
53,2019-05-28,58.248788327796724,58.2566360154702,56.87573630049608,56.96989059448242,14912900,0.0,0.0
54,2019-05-29,56.40497562851092,56.82866096358242,56.193135953990996,56.6168212890625,13645200,0.0,0.0
55,2019-05-30,56.506965566508214,56.59327216177559,56.122512724155115,56.46773910522461,9362100,0.0,0.0
56,2019-05-31,55.855751595482374,56.13820845707006,55.416370929662065,55.526214599609375,13983300,0.0,0.0
57,2019-06-03,55.77728588040613,56.49912339720288,55.68313758528162,56.39712142944336,11831000,0.0,0.0
58,2019-06-04,56.844347638991316,57.79372024335067,56.6246602874485,57.738792419433594,10423000,0.0,0.0
59,2019-06-05,57.77801880368477,57.77801880368477,56.946343635570926,57.26018524169922,10617800,0.0,0.0
60,2019-06-06,57.83294764953399,58.54693753971623,57.73879336046766,58.303707122802734,11738900,0.0,0.0
61,2019-06-07,58.46061924886081,58.81368728670944,58.39784973536719,58.515541076660156,9095500,0.0,0.0
62,2019-06-10,58.99415097531466,59.10399463618976,58.4135419266542,58.77446365356445,7760400,0.0,0.0
63,2019-06-11,59.24521534807818,59.48059202532002,58.70383881417131,58.71952819824219,9415100,0.0,0.0
64,2019-06-12,58.43708511953352,58.53908109457243,57.91139790009919,58.08401107788086,7920800,0.0,0.0
65,2019-06-13,58.60970260301441,58.978466095569175,58.35863047834354,58.59401321411133,8986400,0.0,0.0
66,2019-06-14,58.59399511055881,58.69599107199469,58.24092710202478,58.33507537841797,8575900,0.0,0.0
67,2019-06-17,58.18601812842701,58.994156271427755,58.091863845211265,58.91569137573242,9355700,0.0,0.0
68,2019-06-18,59.17460617181542,59.80228936822674,59.11968434108173,59.42567825317383,10091500,0.0,0.0
69,2019-06-19,59.15891896373838,59.51198703344992,58.97845809266596,59.09614944458008,9757400,0.0,0.0
70,2019-06-20,59.817990856047466,60.39075233759899,59.69245778298729,60.10829544067383,16229700,0.0,0.0
71,2019-06-21,60.52412877144332,61.010583611600026,60.31228910690994,60.95566177368164,23108100,0.0,0.0
72,2019-06-24,60.83011964566612,61.01058052457061,60.265205920785576,60.37504959106445,10011800,0.0,0.0
73,2019-06-25,60.477057022395954,60.58690070259496,59.77876248997443,59.84152603149414,9740000,0.0,0.0
74,2019-06-26,60.16320286411235,60.51627090763841,59.99843737806483,60.100433349609375,11365500,0.0,0.0
75,2019-06-27,60.09258154134782,60.21812056174159,59.44136732765247,59.488441467285156,8147800,0.0,0.0
76,2019-06-28,59.77876105464999,60.20244637640105,59.58261077528551,60.12398147583008,14781300,0.0,0.0
77,2019-07-01,60.51627984593519,61.14396311161342,59.85721780440119,60.06905746459961,11437900,0.0,0.0
78,2019-07-02,59.739523221007055,59.841519202114,59.166767809053574,59.40999221801758,10475400,0.0,0.0
79,2019-07-03,59.48845210938217,60.02198106944066,59.3393759925033,59.97490692138672,5246100,0.0,0.0
80,2019-07-05,59.77875814428997,59.90429120423522,59.307992707909484,59.7316780090332,6880800,0.0,0.0
81,2019-07-08,59.73953815924062,60.178912939761574,59.56692492802669,60.00630569458008,7876100,0.0,0.0
82,2019-07-09,59.98275329237116,60.23382541159269,59.41784551364633,59.967063903808594,7863000,0.0,0.0
83,2019-07-10,60.257364198874924,60.90857853357599,60.210284064464055,60.814430236816406,8077400,0.0,0.0
84,2019-07-11,60.735974351830805,60.892892178264496,60.45351747542507,60.861507415771484,6404000,0.0,0.0
85,2019-07-12,61.002738886886725,61.10473488053648,60.8065886010768,60.90858459472656,6139000,0.0,0.0
86,2019-07-15,60.90858161197782,60.99488821239021,60.327978470501975,60.477054595947266,7116400,0.0,0.0
87,2019-07-16,60.35149837490392,60.46918970434767,59.46490153368307,59.574745178222656,10197400,0.0,0.0
88,2019-07-17,59.425686926770794,59.59830013027955,59.11969297001672,59.22169494628906,7419300,0.0,0.0
89,2019-07-18,58.86860428404953,59.05690682304896,58.201694719486305,58.71952819824219,11424500,0.0,0.0
90,2019-07-19,58.7666194616252,59.041228630140594,58.48416260657195,58.83723068237305,11243100,0.0,0.0
91,2019-07-22,59.033382269864255,59.08046240411812,58.452779159668985,58.900001525878906,8368800,0.0,0.0
92,2019-07-23,58.96277041627995,59.449219238790654,58.648928797415344,59.13538360595703,8551200,0.0,0.0
93,2019-07-24,59.151073847881165,59.66891342439486,58.72738855419661,59.12753677368164,8260200,0.0,0.0
94,2019-07-25,59.457055444058824,59.457055444058824,58.68814991165138,58.79014587402344,9083900,0.0,0.0
95,2019-07-26,58.74308691172404,58.90785242552153,58.53124126110486,58.696006774902344,7677300,0.0,0.0
96,2019-07-29,58.75092732689825,59.14322787098125,58.60969889158712,59.11184310913086,7091900,0.0,0.0
97,2019-07-30,58.89215111078827,59.28445162388658,58.758770372982234,59.119686126708984,6961200,0.0,0.0
98,2019-07-31,58.87646644955853,59.3629212798145,58.26447855777178,58.34293746948242,13104600,0.0,0.0
99,2019-08-01,57.85648420326632,58.27232183400222,56.70311961324401,56.852195739746094,17132800,0.0,0.0
100,2019-08-02,56.969873699611895,57.4798654985735,55.847894136308376,56.29511642456055,21376700,0.0,0.0
101,2019-08-05,55.534062311497955,55.643905981495045,54.616080503937475,55.141761779785156,19080900,0.0,0.0
102,2019-08-06,55.14960789320167,55.714521600517216,55.14176020670259,55.675289154052734,12282400,0.0,0.0
103,2019-08-07,54.81222127226152,55.61251158443245,54.45130556394678,55.31436538696289,15231100,0.0,0.0
