Date,High,Low,Close,Volume,RSI,MFI,EMA,SO,MACD,Next Day Price
2019-05-16,95.87550354003906,94.114501953125,95.37850189208984,94156000,43.59454983575422,30.225959630474776,94.46636190220508,61.769279803899224,95.06785871881262,93.4499969482422
2019-05-17,95.52649688720705,93.3665008544922,93.4499969482422,94732000,40.4231746305694,29.96751099231166,94.33084657501003,35.822367847028445,94.78392400388863,92.94850158691406
2019-05-20,93.38899993896484,91.7770004272461,92.94850158691406,75964000,40.633937476224894,29.897948514623707,94.14653390993057,29.075039545552062,94.70438003022426,92.8759994506836
2019-05-21,93.9499969482422,92.3000030517578,92.8759994506836,80102000,42.2203727249865,29.56343441726976,93.9771293153643,28.099565486510375,94.66968211255232,92.98400115966795
2019-05-22,93.57450103759766,92.5500030517578,92.98400115966795,58732000,43.92355281098923,34.28763729148541,93.84471222793812,29.552665642228813,94.6454736294898,90.77400207519533
2019-05-23,92.1999969482422,90.20999908447266,90.77400207519533,88486000,27.111627531210956,25.46538975859697,93.43528420757241,7.286862356419165,94.22939784376611,91.16400146484376
2019-05-24,92.08799743652344,90.89250183105467,91.16400146484376,67394000,29.923978021406683,31.52828042279124,93.13244650854193,13.167729726826932,94.17168783110662,91.82150268554688
2019-05-28,92.4635009765625,91.36750030517578,91.82150268554688,64000000,35.93173169473695,38.17954956737846,92.95765399880926,24.571213862611618,94.11976885114092,90.95950317382812
2019-05-29,91.5,90.37650299072266,90.95950317382812,85580000,34.33150743270734,38.196941315009745,92.69123388881178,13.229256021837113,93.81537708645511,90.81600189208984
2019-05-30,91.47350311279295,90.3915023803711,90.81600189208984,62938000,36.05408910561746,39.70380893994909,92.44120295591551,10.696360974913445,93.61214788454826,88.75350189208984
2019-05-31,89.77950286865234,88.63500213623047,88.75350189208984,92376000,32.63727882574054,40.64306676026997,91.94950948073877,1.636623615555722,93.11186748986422,84.6344985961914
2019-06-03,88.31449890136719,83.5999984741211,84.6344985961914,181974000,31.214770928620737,38.84155562220688,90.97417469613245,8.427352817787721,92.3255623125929,86.47799682617188
2019-06-04,86.54100036621094,84.04450225830078,86.47799682617188,113582000,34.87221158351069,39.505040566451996,90.37468431347104,23.44505042029864,92.42537498203038,86.92500305175781
2019-06-05,87.5999984741211,85.76249694824219,86.92500305175781,84796000,30.681865150492158,38.776116814577726,89.91472681190928,27.08649916872543,92.2550026425074,87.71800231933594
2019-06-06,88.0,86.30650329589844,87.71800231933594,73786000,26.26640010173456,37.375524235268735,89.6218302128995,34.52818843036529,92.08412537010878,90.20149993896484
2019-06-07,90.3125,87.97450256347656,90.20149993896484,96164000,40.27017651782332,45.341562771293056,89.69911950970821,63.78263225207219,92.14384152983347,93.03150177001952
2019-06-10,94.24349975585938,90.9000015258789,93.03150177001952,107420000,50.218168793941054,53.02552531751,90.1434371444164,88.61278865142471,92.24784195928531,93.18499755859376
2019-06-11,94.68499755859376,92.9000015258789,93.18499755859376,80854000,50.80876835010143,59.69672782027482,90.54897853297338,86.46819915302359,91.96784063300414,92.76599884033205
2019-06-12,93.25,92.21900177001952,92.76599884033205,53566000,49.43854356936492,55.08350408927115,90.84458124062121,82.68832767925295,91.64281717351543,93.51499938964844
2019-06-13,94.15450286865234,93.11100006103516,93.51499938964844,55916000,57.63381292029016,61.30056445763902,91.20063699382484,89.44521185766985,91.55072060396215,93.4834976196289
2019-06-14,93.8000030517578,92.9499969482422,93.4834976196289,57024000,56.591535578607925,56.08817630092468,91.50501841059872,89.16102807218216,91.38393821531481,94.30149841308594
2019-06-17,94.78450012207033,93.77249908447266,94.30149841308594,52686000,56.983934231242564,55.71506886441259,91.87788241093035,95.68150889339847,91.38218296314697,95.06849670410156
2019-06-18,96.08350372314452,94.989501953125,95.06849670410156,77914000,61.63361460419608,62.83651979483591,92.30329765001986,91.86921462525633,91.4132091104259,95.4394989013672
2019-06-19,95.97899627685548,94.62349700927734,95.4394989013672,57906000,62.92381782268762,68.11834679371685,92.72145781686616,94.84115391526193,91.42895756807928,95.90950012207033
2019-06-20,96.76000213623048,95.29000091552734,95.90950012207033,64344000,71.95764247813136,75.34065682836976,93.14653012422671,93.53722053581988,91.52451774650885,95.56500244140624
2019-06-21,96.29750061035156,95.37899780273438,95.56500244140624,78672000,93.65042803946388,81.58819699192337,93.46899309985065,90.60202346509075,91.59660898212786,95.69499969482422
2019-06-24,95.84300231933594,95.06500244140624,95.69499969482422,45660000,92.64367329217518,80.50700086539635,93.76579397918047,90.31596327347513,91.81244764840243,93.91349792480467
2019-06-25,95.81950378417967,93.62100219726562,93.91349792480467,60246000,78.77938431956544,73.80763609015607,93.78548783859702,72.76984237618768,91.79698291162867,94.8915023803711
2019-06-26,95.19000244140624,94.36599731445312,94.8915023803711,48838000,79.09787894599026,73.26756733589787,93.93295644416689,78.73200333815866,92.23721434674187,95.21399688720705
2019-06-27,95.56199645996094,94.9020004272461,95.21399688720705,42834000,74.65446123271164,71.81719819890185,94.10376183657226,73.61766061436154,92.57503961273021,94.68150329589844
2019-06-28,95.64700317382812,94.1999969482422,94.68150329589844,60748000,60.485535837746085,63.053639503353196,94.18079403114908,54.228172809720434,92.76358985776623,96.1094970703125
2019-07-01,96.49099731445312,95.73300170898438,96.1094970703125,63842000,65.99400496026091,62.37412328773635,94.43795443637086,85.67485105796703,93.22958607459994,96.71549987792967
2019-07-02,96.739501953125,95.3314971923828,96.71549987792967,52918000,71.16675594008969,68.80886719028618,94.74162716191205,98.83196331487656,93.55680156840492,96.9499969482422
2019-07-03,97.07949829101562,96.5250015258789,96.9499969482422,33806000,69.48384885554567,68.00460993296292,95.03607646675607,96.86399562503959,93.82128611446547,97.14550018310548
2019-07-05,97.29499816894533,96.26499938964844,97.14550018310548,52568000,70.39206589548401,74.93817877165102,95.31733296226932,95.93091590213434,94.07987138624631,97.61599731445312
2019-07-08,97.8000030517578,96.4124984741211,97.61599731445312,57668000,69.20005020568395,75.14884992368258,95.62382154256049,95.59689639434082,94.37415136823614,99.41500091552734
2019-07-09,99.50050354003906,97.17400360107422,99.41500091552734,86914000,72.48930809963238,75.51634257780786,96.12931212562275,98.54575040421054,94.85749607634827,100.87049865722656
2019-07-10,101.24700164794922,99.7699966430664,100.87049865722656,98638000,75.26519776257103,76.83239595172877,96.76147032983658,95.06290299183136,95.28140483483983,100.05349731445312
2019-07-11,101.79000091552734,99.76499938964844,100.05349731445312,86356000,68.67508984061777,67.23925260260668,97.20040726111878,78.74276075974548,95.37013502518937,100.5500030517578
2019-07-12,100.8499984741211,100.19349670410156,100.5500030517578,50186000,72.16147977907497,75.43538653544934,97.64702003320399,84.82068725267955,95.67782802290907,101.04949951171876
2019-07-15,101.1449966430664,100.07749938964844,101.04949951171876,59626000,73.04697172002827,75.91889269147443,98.10068396367262,90.93522438492742,95.99603759937382,100.49500274658205
2019-07-16,101.31600189208984,100.06099700927734,100.49500274658205,52364000,81.67386440157702,76.30332977502606,98.41992646806055,82.93810945913769,96.18638828172132,99.60150146484376
2019-07-17,100.5999984741211,99.60150146484376,99.60150146484376,51176000,72.85301270827239,70.32793278949325,98.57746980096499,71.16603021399499,96.34757712209226,98.8949966430664
2019-07-18,99.375,97.57749938964844,98.8949966430664,69738000,67.21864231121705,63.334723239995775,98.61980671324518,61.857671156179286,96.5473297268894,98.22599792480467
2019-07-19,99.8000030517578,98.11150360107422,98.22599792480467,63712000,66.37104276491966,62.950579729869276,98.56729887478645,44.81689345551058,96.75841111951209,99.28150177001952
2019-07-22,99.4499969482422,97.91300201416016,99.28150177001952,58000000,65.17268485370002,62.77909891258191,98.6625259274842,61.15974762825596,97.21295123257292,99.72450256347656
2019-07-23,99.8895034790039,98.65650177001952,99.72450256347656,54070000,64.62099216152649,62.89984228901452,98.80412281228318,62.615424767286264,97.55038643125341,100.04049682617188
2019-07-24,100.06500244140624,98.2935028076172,100.04049682617188,52626000,64.8989932426765,63.71851915319296,98.96897268080168,68.33477635868778,97.85465907412596,98.69100189208984
2019-07-25,100.05999755859376,98.63600158691406,98.69100189208984,82730000,56.704707182905516,56.02512467412062,98.93190990897344,42.371034561035124,97.89921578172296,97.15249633789062
2019-07-26,97.54499816894533,96.22550201416016,97.15249633789062,98542000,48.1597619370723,47.86935794851493,98.6946547661624,16.65908000274217,97.9053881542185,95.62249755859376
2019-07-29,96.61150360107422,94.5270004272461,95.62249755859376,89864000,34.613967959579085,38.91892318384001,98.28503380515326,15.083258401472502,97.8744056803113,94.92649841308594
2019-07-30,95.49449920654295,94.17400360107422,94.92649841308594,58218000,24.301776959167526,29.94376145876977,97.83722908621095,9.880450070323487,97.90693970605821,93.33899688720705
2019-07-31,94.97750091552734,92.47200012207033,93.33899688720705,89414000,22.783839330941575,30.04657466559435,97.23746479301045,9.803217906126736,97.74564219071215,92.76599884033205
2019-08-01,94.89600372314452,92.20050048828124,92.76599884033205,94266000,18.64321870591624,23.545749580235167,96.64126933265334,6.2036999063434415,97.67316562493556,91.16200256347656
2019-08-02,92.31800079345705,90.4010009765625,91.16200256347656,99124000,13.424330307501506,16.6829784458115,95.91070043009644,6.972070756599617,97.371421492152,88.25650024414062
2019-08-05,89.43350219726562,87.43900299072266,88.25650024414062,121164000,11.435316631286454,15.805570051919446,94.89014040530233,6.211515340531629,96.80960793049361,89.3915023803711
2019-08-06,89.6884994506836,87.66999816894531,89.3915023803711,101406000,18.3096456966079,23.632638905686917,94.15698866864483,15.464117492439206,96.79096208715832,89.66999816894531
2019-08-07,89.94650268554688,87.8499984741211,89.66999816894531,90538000,20.58541194420974,30.811154058116273,93.5587232686849,17.669850113147824,96.56855175863183,91.64450073242188
2019-08-08,91.71299743652344,89.90550231933594,91.64450073242188,74024000,30.62726649641094,36.8707617578532,93.30349359718318,33.30823637467789,96.55233017021828,90.37899780273438
2019-08-09,91.55449676513672,90.11100006103516,90.37899780273438,57596000,24.11535333736478,31.756845278882963,92.91356082459001,23.285244257257954,96.00098537576686,89.24600219726562
2019-08-12,90.04900360107422,88.8499984741211,89.24600219726562,58110000,20.708337847602266,26.845091030125317,92.42455300761343,14.311732022490597,95.4414081322103,91.21700286865234
2019-08-13,91.58699798583984,89.0,91.21700286865234,79880000,27.423699207798407,28.173665436313527,92.26354632241862,29.934248506430944,95.30813322643665,88.14800262451172
2019-08-14,89.78250122070312,87.86100006103516,88.14800262451172,97872000,25.205779406772535,28.05403626353977,91.7148071626977,7.015634000270257,94.38684540930255,88.80599975585938
2019-08-15,89.4000015258789,88.0979995727539,88.80599975585938,75182000,29.523320375905172,34.990934993136165,91.32696617511927,14.90320713191345,94.03000813090618,89.62850189208984
2019-08-16,90.14550018310548,89.22750091552734,89.62850189208984,60360000,34.76593115820765,41.22307705198728,91.10050427071535,27.180186579533128,93.68799239750017,90.80599975585938
2019-08-19,91.3000030517578,90.63050079345705,90.80599975585938,56326000,39.77771805170175,46.29242397910047,91.0612370020679,44.664027220302685,93.4034734541966,90.06900024414062
2019-08-20,90.84100341796876,89.99400329589844,90.06900024414062,38590000,41.53025851973724,48.56704458314403,90.92893876767761,35.26883458631238,92.85822215710954,91.177001953125
2019-08-21,91.47899627685548,90.75,91.177001953125,40636000,45.99526907473913,55.11537982531459,90.9620138590706,76.61407349491768,92.62917012337407,90.23300170898438
2019-08-22,91.47049713134766,90.00499725341797,90.23300170898438,53070000,47.578078072105114,57.71177925065635,90.8648122390591,65.37207180993964,92.13469530233164,87.48100280761719
2019-08-23,90.24500274658205,87.2614974975586,87.48100280761719,105416000,47.96195227191614,58.620857603360356,90.4136376482002,4.931041515629847,91.44365317010181,88.44349670410156
2019-08-26,88.5,87.17549896240234,88.44349670410156,61600000,47.48579478199781,56.873082779312114,90.15095218898705,27.944863208903403,91.35483142414549,88.09149932861328
2019-08-27,88.97000122070312,87.33399963378906,88.09149932861328,60394000,45.82992204320256,48.96757232775617,89.87635847427055,20.187342683092922,91.07925491970458,88.2125015258789
2019-08-28,88.39299774169922,87.20249938964844,88.2125015258789,48394000,39.94903903000771,47.377848372593945,89.65451088115165,23.5068070505548,90.87410023288054,89.31999969482422
2019-08-29,89.92749786376953,88.86250305175781,89.31999969482422,60302000,46.86964526780934,54.015373140230345,89.60990938964133,48.61161072525527,90.82508979174136,88.81449890136719
2019-08-30,89.98699951171875,88.22850036621094,88.81449890136719,61174000,48.67535368089509,53.84635552554685,89.50385465787146,37.15290268131382,90.55305335543176,89.49199676513672
2019-09-03,90.04000091552734,88.4000015258789,89.49199676513672,70860000,44.24767413697303,53.317812609549264,89.50227360550683,53.8282618407708,90.46671208559214,90.03099822998047
2019-09-04,90.38150024414062,89.8115005493164,90.03099822998047,46482000,57.55374369521571,62.104158557477284,89.57277022210332,66.35299290156485,90.39095316956018,92.03600311279295
2019-09-05,92.0999984741211,90.77899932861328,92.03600311279295,66216000,61.693592268407095,61.794986485490455,89.90120127419526,98.70046973959789,90.56245484496783,91.67549896240234
2019-09-06,92.03250122070312,91.31999969482422,91.67549896240234,49938000,57.667230579305944,55.12573540835749,90.13777429928955,91.37984457692451,90.40016472729923,91.56749725341795
2019-09-09,92.5,91.23049926757812,91.56749725341795,59990000,53.10068536855252,47.90081630711125,90.32840402650667,82.48657029086094,90.30179527356059,91.02749633789062
2019-09-10,91.29049682617188,90.26699829101562,91.02749633789062,52278000,53.96646287944899,47.093464828913966,90.42161633469121,72.34475772073942,90.16475431972066,91.14949798583984
2019-09-11,91.6709976196289,90.4540023803711,91.14949798583984,48656000,49.87606922522124,47.6021149409859,90.51866722151104,74.63608318180582,90.13817387043976,92.17749786376952
2019-09-12,92.68299865722656,91.71399688720705,92.17749786376952,56470000,58.695923643983974,54.18446438375655,90.73984464047884,90.82159198425195,90.26098080890316,91.96700286865234
2019-09-13,92.30599975585938,91.7584991455078,91.96700286865234,39426000,75.96365373729077,58.551688160548785,90.90346573756864,86.99962182027735,90.23684615441178,90.39199829101562
2019-09-16,91.28450012207033,90.01000213623047,90.39199829101562,73510000,60.53072123528186,49.98641697191837,90.83527007802823,58.19723250828298,90.04230868308026,91.12750244140624
2019-09-17,91.19950103759766,90.20500183105467,91.12750244140624,39648000,65.75504738767948,56.357823946975955,90.8742343931453,71.61761839797285,90.22538773678912,90.8730010986328
2019-09-18,91.10299682617188,89.7750015258789,90.8730010986328,50112000,63.61772568903429,50.078234575974356,90.87406995387698,59.3669715342716,90.27084964515188,91.0749969482422
2019-09-19,91.62850189208984,90.8949966430664,91.0749969482422,40630000,59.90067943940451,48.85348633878351,90.90086021979235,63.90162025143046,90.39070537700816,89.70800018310547
2019-09-20,91.53150177001952,89.0459976196289,89.70800018310547,106838000,54.59406830789944,46.048560221057436,90.74181221490078,30.539330686289702,90.28271277903805,89.26499938964844
2019-09-23,89.63500213623047,88.36599731445312,89.26499938964844,58446000,48.80401969651291,37.9413849280972,90.54490383820047,20.824688338358328,90.31532921186471,87.08049774169922
2019-09-24,89.7854995727539,86.77749633789062,87.08049774169922,92320000,36.751843371331205,30.434337178789505,90.08298302533363,5.13083201773538,90.07046110582881,88.41649627685547
2019-09-25,88.6500015258789,86.1500015258789,88.41649627685547,69864000,32.709098410486206,30.49120248671693,89.86078479220322,34.69303147403984,90.31645648438594,86.99199676513672
2019-09-26,88.16850280761719,86.57499694824219,86.99199676513672,70736000,29.69081455622414,29.862505620413074,89.47827972192769,12.888345461191438,90.09890050905624,86.27249908447266
2019-09-27,87.45600128173828,85.69100189208984,86.27249908447266,78144000,28.19552415493544,29.386251125855637,89.05084230360035,8.316611290243383,89.95785282786015,86.79550170898438
2019-09-30,86.87300109863281,85.46099853515625,86.79550170898438,52894000,32.54847575708763,35.28606712156973,88.75013022431823,18.47830450389921,89.9694835447995,86.78250122070312
2019-10-01,87.77999877929688,86.42050170898438,86.78250122070312,61690000,31.82840717960636,29.27940344151162,88.48777969050288,18.298292207284582,89.86356253987196,85.6614990234375
2019-10-02,86.44450378417969,85.25,85.6614990234375,66022000,23.094399965724833,22.582128154361925,88.11094226822749,5.831902461388083,89.55447410580408,86.22100067138672
2019-10-03,86.25,84.25299835205078,86.22100067138672,69364000,26.938519048365663,29.18179576145465,87.85895005531539,26.682955389450118,89.46728825799597,86.98249816894531
2019-10-04,87.02899932861328,85.96150207519531,86.98249816894531,49438000,35.36004161785483,35.42841877266871,87.74208980379939,37.00764025231659,89.38853966276888,86.63300323486328
2019-10-07,87.3915023803711,86.18499755859375,86.63300323486328,43094000,30.039514174210822,30.85484978298591,87.59421159460791,32.269049426825916,89.12253278206029,85.27549743652344
2019-10-08,86.3499984741211,85.25,85.27549743652344,50840000,27.35911707234594,30.926986178161954,87.28504970686332,13.863447816435334,88.69705831834548,86.09950256347656
2019-10-09,86.49749755859375,85.71800231933594,86.09950256347656,40870000,30.83917135882905,30.764964089168842,87.12697675441176,25.369284115017955,88.58643814310456,86.01300048828125
2019-10-10,86.91449737548828,85.6875,86.01300048828125,51504000,34.2134650901569,32.913680247752666,86.97844658559436,31.812051475820375,88.32860882083926,86.59600067138672
2019-10-11,87.27249908447266,86.49299621582031,86.59600067138672,65100000,38.73175514579456,40.28279492937156,86.92745379703335,42.34978404646724,88.17395567987005,86.82150268554688
2019-10-14,87.09449768066406,86.0999984741211,86.82150268554688,38204000,48.6898280763587,47.7884138459476,86.91332698216848,58.41488468292141,87.98787631751254,88.36900329589844
2019-10-15,88.82250213623047,87.03099822998047,88.36900329589844,62234000,49.7647817212159,47.29934408446024,87.10741715733249,90.07553419909372,88.01222379690742,88.87149810791016
2019-10-16,89.31199645996094,88.5260009765625,88.87149810791016,55268000,60.244180340821195,55.402135286057664,87.34262795074285,91.29277491995845,87.90591386630956,89.3740005493164
2019-10-17,89.94249725341797,89.10099792480469,89.3740005493164,52948000,67.31422516159148,64.28067747862403,87.61347763055267,90.0079653066643,87.84362995132653,87.87550354003906
2019-10-18,89.6989974975586,87.45999908447266,87.87550354003906,67250000,55.43697688138343,56.185331504179764,87.64841441848418,63.670021750382844,87.51915732222334,89.28299713134766
2019-10-21,89.29399871826172,88.25,89.28299713134766,42608000,61.03825508373709,63.29584489039355,87.86635878019932,88.40846736235709,87.66835163167315,88.2864990234375
2019-10-22,89.48899841308594,88.0999984741211,88.2864990234375,42234000,61.71666208076454,65.20028668865521,87.92237747929775,70.89377713769252,87.48611452612981,88.1084976196289
2019-10-23,88.50250244140625,87.0999984741211,88.1084976196289,42764000,58.72185996401234,57.875325808917474,87.94719349800857,60.91634081504906,87.45993910023779,89.03900146484375
2019-10-24,89.41699981689453,88.01349639892578,89.03900146484375,88922000,59.35667196143336,60.20770751747503,88.09276789358661,80.7459495492273,87.61228505403449,88.06649780273438
2019-10-25,88.21050262451172,84.75,88.06649780273438,192528000,56.17219913604784,50.19939565725525,88.08926521480632,63.87095921045092,87.4914123895423,88.85399627685547
2019-10-28,88.93499755859375,87.125,88.85399627685547,74178000,66.20329523416032,56.96750902766482,88.19122935641288,79.03704280544409,87.66675053222004,88.135498046875
2019-10-29,88.8499984741211,87.79049682617188,88.135498046875,45538000,59.307836437782434,52.27042110284903,88.18379851514116,65.19980428774403,87.6271378970009,88.99949645996094
2019-10-30,89.11900329589844,87.95600128173828,88.99949645996094,48988000,62.74701356352112,57.703110137914976,88.29255824111713,81.8391662540351,87.84264310523011,88.83300018310547
2019-10-31,89.5999984741211,88.5739974975586,88.83300018310547,55624000,59.899989870682376,51.160745845515756,88.36461716671558,78.63268835467998,87.90665974790109,89.5719985961914
2019-11-01,89.87249755859375,89.260498046875,89.5719985961914,55808000,61.64331090879143,52.16726046856009,88.52560135731235,92.86473080014281,88.11520505737285,90.23300170898438
2019-11-04,90.75299835205078,90.05049896240234,90.23300170898438,55438000,58.53089471772954,51.88954876261396,88.75325473753529,91.33771804403774,88.3034071916231,90.08550262451172
2019-11-05,90.5124969482422,89.69999694824219,90.08550262451172,37710000,55.74269360415178,46.72378734066674,88.93088778913216,88.88062783973565,88.36507627858421,89.78849792480469
2019-11-06,90.125,89.42900085449219,89.78849792480469,40596000,51.99960250129739,41.35957132491046,89.04523580722184,83.9330219553268,88.40125978537276,89.41000366210938
2019-11-07,90.29499816894533,89.17400360107422,89.41000366210938,53022000,58.29953767205252,41.99323293654863,89.09387152120685,77.62793505544435,88.43532750972268,89.29399871826172
2019-11-08,89.49400329589844,88.7020034790039,89.29399871826172,42466000,50.069166244570305,37.11173694241839,89.12055514748084,75.69548501890509,88.50143055755963,88.5824966430664
2019-11-11,89.0,88.35649871826172,88.5824966430664,38920000,51.93008185572816,37.25232633827649,89.04881401355892,63.8430400660884,88.4776860742489,88.9000015258789
2019-11-12,89.31099700927734,88.59549713134766,88.9000015258789,40752000,55.068862339814686,42.013458013543186,89.02897234853492,69.1321450131859,88.60842492350841,87.65550231933594
2019-11-13,88.75,87.36599731445312,87.65550231933594,59790000,41.48249604040199,32.90565041102445,88.84584301130839,48.400851523528104,88.489469976025,87.7300033569336
2019-11-14,88.32949829101562,87.47799682617188,87.7300033569336,45296000,47.67083615424181,46.152916262476275,88.69706439072509,16.675954568491093,88.56720772030377,86.97450256347656
2019-11-15,88.08399963378906,86.64299774169922,86.97450256347656,78552000,36.93254332408591,35.37447703637308,88.46738948042528,8.065809551035258,88.50025106850696,87.62650299072266
2019-11-18,87.68499755859375,86.135498046875,87.62650299072266,56790000,46.42810869385977,42.708606141489476,88.35527128179827,32.290305258374985,88.63440746544772,87.6395034790039
2019-11-19,88.03399658203125,87.15149688720703,87.6395034790039,45416000,39.1616920837554,42.37380317381751,88.25983557475902,32.57185344293445,88.64874141814092,87.27649688720703
2019-11-20,88.1259994506836,86.70600128173828,87.27649688720703,55800000,37.97234773093865,42.42491089337208,88.1287237497521,24.710314345904415,88.59362842918974,86.7354965209961
2019-11-21,87.34349822998047,86.51799774169922,86.7354965209961,53258000,27.38946082962761,34.64022515513349,87.9429601192513,12.994010491965799,88.49365329799392,87.28600311279297
2019-11-22,87.32150268554688,86.55000305175781,87.28600311279297,49582000,26.08741947505723,33.90431220963127,87.85536585172352,26.2852491363111,88.5319916751288,88.69200134277344
2019-11-25,88.87100219726562,87.66200256347656,88.69200134277344,69724000,40.61049348000201,42.03771511728008,87.96691725053017,61.46179158244567,88.67291319967597,89.84700012207031
2019-11-26,89.85150146484375,88.9175033569336,89.84700012207031,63624000,50.353337351462834,49.3281698908445,88.21759496673552,89.22952196832657,88.76188056138938,90.92549896240234
