Date,Open,High,Low,Close,Volume,RSI,MFI,EMA,SO,MACD,Next Day Price
2019-04-01,43.60062289178539,44.23575152577523,43.5834568990745,44.16708755493164,3496300,47.331012451672514,56.66921252875755,44.01301384444198,36.136261712262296,44.61261766981893,44.07267761230469
2019-04-02,44.23575291112614,44.57048159427564,44.04693025947117,44.07267761230469,3301000,43.19604704263412,50.97774312679115,44.020969013490344,33.636284600245695,44.5542102399227,43.978271484375
2019-04-03,44.45032486008385,44.72497421591732,43.87527552037851,43.978271484375,4972000,40.25640718815369,44.11561117159534,44.0152760096083,31.136408501486674,44.491165027723326,44.15851211547852
2019-04-04,44.1241801254542,44.364497507466886,43.91819145938706,44.15851211547852,5998300,39.08499617997967,40.60439310631882,44.03437415705766,35.90918390920728,44.461487137355604,43.92676544189453
2019-04-05,44.26149407826456,44.4245660802177,43.78944078917662,43.92676544189453,4263700,30.17002695702871,34.53448738390421,44.02002632836924,29.772527497549213,44.35536273373608,43.986846923828125
2019-04-08,43.66928426277846,44.05551089058381,43.66928426277846,43.986846923828125,6959000,35.08774292697592,43.72085597188141,44.015602407763765,44.08926208649679,44.28899060189378,43.76369094848633
2019-04-09,43.82377027600024,44.03834023828643,43.40321170932507,43.76369094848633,3827600,40.81629792227221,43.946223582033205,43.982014213193445,49.999520892771784,44.183699257437034,44.021183013916016
2019-04-10,43.76369966271803,44.05551500049667,43.49763167783567,44.021183013916016,2743100,44.64288832273786,49.615209067154034,43.98723671995646,63.392791195084996,44.15489296531858,44.36449432373047
2019-04-11,44.23575428149623,44.6305623162069,44.04693162399175,44.36449432373047,3857600,62.906576863116705,57.214605898154765,44.037537733792995,81.08102132025556,44.151922077477224,45.325775146484375
2019-04-12,45.059707125740175,45.42876784602969,44.87946908301615,45.325775146484375,4663100,72.95830748742249,62.85823116790503,44.20930272215185,96.05268141121887,44.25709611104749,45.1455307006836
2019-04-15,45.31718737074767,45.609002727633005,44.99104002503379,45.1455307006836,4596200,67.05424420227195,56.218186282421776,44.33413311928942,83.38462272215422,44.203133919138835,45.86647415161133
2019-04-16,45.265680873957486,46.01238342909712,45.265680873957486,45.86647415161133,5443800,81.74882485303797,66.62248676388423,44.53844525693234,95.2380379999765,44.30990729317988,41.49782943725586
2019-04-17,42.65650919918542,42.91399249936606,41.26609675894775,41.49782943725586,13434500,39.86085756345662,53.106025544257825,44.13302981430881,4.882399534894082,43.67133916524849,41.54933166503906
2019-04-18,41.51499968174244,41.80681499160746,41.10302570441738,41.54933166503906,8317200,39.98021109051972,54.96022352742093,43.78853672773952,9.090923612636114,43.71796156618424,41.36051177978516
2019-04-22,41.41200975815262,41.69524372805614,41.10302843610455,41.36051177978516,7990100,32.36251199242844,47.7651960054352,43.464800068012266,5.244801658542484,43.69813971459506,41.600830078125
2019-04-23,41.25751678969926,41.85831340740522,40.65672017199331,41.600830078125,8468400,34.7458026121265,54.60874277915005,43.2162707360273,17.628253697231898,43.717723505772014,41.3261833190918
2019-04-24,41.38626265717928,41.59224802374255,41.00003600227519,41.3261833190918,7659200,33.989671097265116,53.21615734272929,42.9642590804359,12.500097839618773,43.637534446053984,41.66949844360352
2019-04-25,41.214611035651416,42.02139315569602,40.98287501440824,41.66949844360352,6818800,35.2642666596806,53.44425081538956,42.79162432885825,18.910417309506066,43.63108272240777,41.80760955810547
2019-04-26,41.60042606846264,41.83350625940963,41.013410023056096,41.80760955810547,5431500,37.313281495501904,58.785499476056025,42.660422359424544,21.48920368706171,43.57701587618777,42.627716064453125
2019-04-29,41.695395076047646,43.11113883497095,41.66949836850438,42.627716064453125,5983800,42.541994818782975,58.22728658636185,42.65606152009502,36.802087768409756,43.613333404884116,42.86941909790039
2019-04-30,42.72266672631793,42.97300920096272,42.28240302543055,42.86941909790039,6349500,45.10279967745843,63.63298388193429,42.68450919713574,41.31512419068048,43.55597610359257,42.67087936401367
2019-05-01,42.90395961670094,43.396016830239375,42.60181708481564,42.67087936401367,6204600,42.55742974454547,58.364377944031276,42.6826918860528,37.60802528704099,43.43190356685271,43.01617050170898
2019-05-02,42.774455894412576,43.51685869447432,42.58454127312143,43.01617050170898,5597900,42.56996369644588,59.071284775149635,42.72715570147363,44.05524052667181,43.38785771616046,43.13702774047852
2019-05-03,43.10249661058867,43.40463576445028,42.99027208498159,43.13702774047852,4360600,36.70754405319513,58.845764925873176,42.78180530667428,46.31186557883951,43.2978513677522,42.58454513549805
2019-05-06,42.36009607215619,42.7399286422586,41.90257010213852,42.58454513549805,3165700,35.119688025168585,59.9253722640584,42.75550395051745,35.9960077950691,43.10115140990985,41.55727005004883
2019-05-07,42.07522720549561,42.2392451601984,41.29829311886061,41.55727005004883,4235900,25.82253696932443,54.715405807089674,42.59573943045497,31.48623295609973,42.82263148394919,41.47957992553711
2019-05-08,41.42778651104092,41.93710927636727,41.298296388659246,41.47957992553711,3959300,49.80252262486399,60.85707472134077,42.446918163132594,28.76992659887033,42.71340321658721,41.24649429321289
2019-05-09,41.03067964614824,41.32418769787897,40.73717159441752,41.24649429321289,3113600,46.846916979312546,54.46335556066145,42.286861647143304,20.620474028928736,42.593950563180925,41.522735595703125
2019-05-10,41.15153414987581,41.64359456079697,40.72853929779264,41.522735595703125,3987700,51.65884430907875,62.524259192320784,42.18497817361795,30.278793034072933,42.56328679029215,40.70263671875
