Date,Open,High,Low,Close,Volume,RSI,MFI,EMA,SO,MACD,Next Day Price
2019-04-01,59.37699890136719,60.0099983215332,59.31800079345703,59.94900131225586,27706000,50.57487932503144,42.78602940763193,59.689201853959005,48.691998378190846,59.96486684522496,60.277000427246094
2019-04-02,60.00249862670898,60.29050064086914,59.5620002746582,60.277000427246094,18288000,52.08736892964798,41.75748967471902,59.76757499706395,57.67705098249031,59.998105612158156,60.54050064086914
2019-04-03,60.6349983215332,61.02999877929688,60.25400161743164,60.54050064086914,22180000,55.93661793155942,47.58604667271782,59.87063174957132,64.89525119232232,60.02684354410383,60.97249984741211
2019-04-04,60.56449890136719,61.02750015258789,60.45199966430664,60.97249984741211,21022000,59.0883638970676,56.77726844316967,60.01754749595009,76.72923310998625,60.089491281466735,60.5724983215332
2019-04-05,60.96500015258789,61.01950073242188,60.50149917602539,60.5724983215332,20012000,56.8719029342623,57.36176350593208,60.09154093936117,65.7717805207345,60.038137518315956,60.41400146484375
2019-04-08,60.55550003051758,60.6974983215332,60.23500061035156,60.41400146484375,21750000,51.86682328757066,50.659213110588524,60.134535676092185,61.42999260154072,60.02987963718459,60.134498596191406
2019-04-09,60.09450149536133,60.35749816894531,59.91899871826172,60.134498596191406,19668000,41.36727551975568,41.97117961460967,60.13453073210542,53.77342322949018,59.994328073865645,60.3224983215332
2019-04-10,60.25450134277344,60.446998596191406,60.03300094604492,60.3224983215332,15510000,38.71997188561249,39.713833975223125,60.15959307736246,61.281999728297784,60.01490068056081,60.47949981689453
2019-04-11,60.44499969482422,60.637001037597656,60.22700119018555,60.47949981689453,16998000,50.91319937252558,47.19043344011729,60.20224730930008,80.74166797893587,60.029498300441524,61.13650131225586
2019-04-12,60.78099822998047,61.15250015258789,60.66450119018555,61.13650131225586,24312000,61.61885099722631,55.319200036125075,60.32681450969418,99.46330608061157,60.12457264551517,61.32649993896485
2019-04-15,61.204498291015625,61.46500015258789,60.72800064086914,61.32649993896485,23796000,67.41335921120768,64.15317992016818,60.460105900263606,95.79473945731347,60.159386392538394,61.59550094604492
2019-04-16,61.5,61.79899978637695,61.25199890136719,61.59550094604492,22622000,77.249703773189,72.85768625849578,60.61149190636779,94.39010565479789,60.22632641456925,62.00699996948242
2019-04-17,61.84999847412109,62.255001068115234,61.64500045776367,62.00699996948242,30366000,83.46975785212274,80.54328688723132,60.797559648116405,93.69916039848846,60.33671861251939,62.07350158691406
2019-04-18,62.25,62.297000885009766,61.97050094604492,62.07350158691406,24750000,82.91537598274094,80.25493816832731,60.96768523995609,92.4975061689505,60.4148538817894,62.6879997253418
2019-04-22,61.83349990844727,62.71699905395508,61.66849899291992,62.6879997253418,19084000,81.01922814390608,79.75348457586004,61.19706050467419,99.08084501320333,60.58553727963971,63.52949905395508
2019-04-23,62.83200073242188,63.72150039672852,62.5984992980957,63.52949905395508,31868000,82.9968335349623,80.71948997093745,61.50805231124498,94.950657251232,60.79676998780322,63.00249862670898
2019-04-24,63.52949905395508,63.70000076293945,62.990501403808594,63.00249862670898,23396000,73.7095276300978,73.22387183235693,61.70731181997352,81.09134904288979,60.81167529386943,63.367000579833984
2019-04-25,63.51499938964844,63.63999938964844,62.900001525878906,63.367000579833984,31344000,73.36324345409035,74.16415466776073,61.92860365462158,90.67719499239051,60.9719280112549,63.87099838256836
2019-04-26,63.66899871826172,63.945499420166016,63.25,63.87099838256836,27228000,81.54346208285293,80.70772746203627,62.18758961834783,98.14973240753636,61.16197811904178,64.80999755859375
2019-04-29,64.02549743652344,64.84850311279297,63.58549880981445,64.80999755859375,72368000,86.57841678389859,88.88960870440104,62.53724401038062,99.21887575063457,61.429907810591416,59.948001861572266
2019-04-30,59.53150177001953,60.04899978637695,59.150001525878906,59.948001861572266,133178000,49.119592061507724,69.3070599096323,62.19201172387284,14.003687171481591,60.846033460480356,58.66600036621094
2019-05-01,59.875,59.962501525878906,58.58399963378906,58.66600036621094,74340000,42.91216319223527,59.56543161372391,61.72187687618459,1.30897417004729,60.82215017726496,58.32550048828125
2019-05-02,58.630001068115234,58.96900177001953,57.916500091552734,58.32550048828125,45098000,40.9259410436378,54.021582281192984,61.26902669113081,5.9001762618294356,60.91201684160773,59.477500915527344
2019-05-03,58.87049865722656,59.56999969482422,58.6775016784668,59.477500915527344,41588000,43.29100161146656,55.24820616320321,61.03015658771702,22.518755678431944,61.18363382332105,59.67300033569336
2019-05-06,58.59999847412109,59.77149963378906,58.55799865722656,59.67300033569336,31774000,43.31622046457319,55.76496462432788,60.849202420780536,25.338999979638814,61.27025729236571,58.94300079345703
2019-05-07,59.29050064086914,59.73849868774414,58.25,58.94300079345703,36604000,39.66329680026712,50.97243458773293,60.59504220380407,14.808139851627491,61.19041277595917,58.53900146484375
2019-05-08,58.86449813842773,59.2135009765625,58.38150024414063,58.53900146484375,25520000,36.477423128148374,46.486082787204126,60.32090343860936,8.980108222452005,61.133470906397555,58.39849853515625
2019-05-09,58.130001068115234,58.70349884033203,57.73199844360352,58.39849853515625,29556000,35.7524838281271,42.18829904041967,60.06458278481562,9.365554054061208,61.08599991855032,58.38199996948242
2019-05-10,58.44200134277344,58.81399917602539,57.31850051879883,58.38199996948242,31650000,32.49450700782978,38.37626872796993,59.840238409437866,14.12349381568382,61.02146400818632,56.829498291015625
2019-05-13,57.262001037597656,57.5984992980957,56.275001525878906,56.829498291015625,45626000,24.250570225477688,32.63549013824897,59.438806393648235,6.4675647343794775,60.686342998294215,56.24300003051758
2019-05-14,57.11600112915039,57.243499755859375,56.17649841308594,56.24300003051758,40392000,24.140171449086324,31.97554279029177,59.01269887856415,0.7668540289638827,60.46611722597324,58.540000915527344
2019-05-15,56.12749862670898,58.915000915527344,56.06999969482422,58.540000915527344,59302000,33.91214089719411,34.35983777367565,58.949672483492584,28.136928393138977,60.634306719405764,59.22499847412109
2019-05-16,58.59199905395508,59.70800018310547,58.42250061035156,59.22499847412109,35308000,34.699988517965835,34.917107588401905,58.98638261557638,35.94005298031655,60.51216825912682,58.43899917602539
2019-05-17,58.791500091552734,59.31449890136719,58.32099914550781,58.43899917602539,25362000,28.80572016965381,25.67111400679201,58.913398156969585,59.53755784601432,60.14014871459123,57.233001708984375
2019-05-20,57.650001525878906,57.650001525878906,56.90700149536133,57.233001708984375,30602000,38.064880727791035,30.60916056429349,58.689345297238226,29.8780081458571,59.73218369936407,57.72200012207031
2019-05-21,57.7239990234375,57.900001525878906,57.16550064086914,57.72200012207031,20562000,45.53917016134149,38.07100074128557,58.56036594054917,44.63056745877159,59.606599552049246,57.79249954223633
