Date,Open,High,Low,Close,Volume,RSI,MFI,EMA,SO,MACD,Next Day Price
2019-04-01,16.070702511580127,16.269043093705033,16.040188872245093,16.248701095581055,50012511,66.58306622182369,67.79316461287948,15.813920046898888,97.752873020815,15.699283097088914,16.08595848083496
2019-04-02,16.228356307384587,16.248699587919113,16.045273204063925,16.08595848083496,42296239,67.08863403631692,66.89820626405978,15.850191838090364,79.77512481583497,15.688568738083546,16.208019256591797
2019-04-03,16.172419789092164,16.253790367462297,16.091049210722034,16.208019256591797,38104720,68.97385553928967,67.51577776947053,15.897902160557223,92.89985564152245,15.72676981387844,16.263961791992188
2019-04-04,16.248704327141184,16.34024654765043,16.23344686229018,16.263961791992188,37352688,66.75200328429275,65.61917686227474,15.946710111415218,91.3295052882292,15.757011843044252,16.45212745666504
2019-04-05,16.309728332965133,16.457213277257694,16.23344359267159,16.45212745666504,52865599,68.67484687526124,67.12137135972463,16.014099090781862,99.48977851460396,15.809313335693078,16.472469329833984
2019-04-08,16.502984253158523,16.538583712739033,16.370756771646548,16.472469329833984,49321648,71.00737327146476,74.5374999377573,16.07521512265548,93.86783498543147,15.839475135723127,16.490772247314453
2019-04-09,16.542710646412203,16.563487055364888,16.381698723596823,16.490772247314453,35455396,74.3392990287978,80.35304663020104,16.130622739276674,93.25235631600253,15.874554085556124,16.558298110961914
2019-04-10,16.49077738411725,16.64140114937491,16.48558328026114,16.558298110961914,26990932,71.2966658868257,80.13194378774958,16.18764612216804,92.11423747532244,15.919093458235594,16.72450065612793
2019-04-11,16.579069713794183,16.750469858282262,16.55829461439914,16.72450065612793,33008512,73.66752094213449,79.80530024845733,16.259226726696028,97.7668684018571,15.980359246263523,16.72450065612793
2019-04-12,16.776439060436594,16.78682726595517,16.599846124831338,16.72450065612793,34451936,79.91838405953911,85.91449804740334,16.321263250620284,94.26818043667191,16.02044160055353,16.631010055541992
2019-04-15,16.729695388397616,16.75047048857439,16.58945854354628,16.631010055541992,25769939,71.16118442347958,80.89222120180797,16.362562824609846,85.67038801845585,16.04833947813116,16.75047492980957
2019-04-16,16.682954196779843,16.75047492980957,16.589462942090602,16.75047492980957,28733316,73.11229169463627,80.70265489114564,16.414284438636475,96.65688488320501,16.109726559283224,16.594654083251953
2019-04-17,16.66217480422506,16.724502733436008,16.594654083251953,16.594654083251953,29610995,74.99846658959109,81.38765199249158,16.438333724585206,81.45969309199597,16.132150786261068,16.63620376586914
2019-04-18,16.594652254854076,16.672561174052053,16.542712538174715,16.63620376586914,30872370,72.74161088644806,81.053844193525,16.464716396756398,79.82644592684606,16.185647048342492,16.662174224853516
2019-04-22,16.63101091715278,16.714113945449558,16.579071196556733,16.662174224853516,29444568,66.70488819432563,80.31153668642462,16.491044107169348,83.1902962295503,16.233771919359594,16.672561645507812
2019-04-23,16.65178654523388,16.76605287584592,16.558295314895773,16.672561645507812,41937700,77.02677289352181,88.70725604347052,16.515246445614476,83.57728882250083,16.27885885536325,15.992152214050291
2019-04-24,16.137581824272363,16.407667259887525,15.851915394214505,15.992152214050291,95658073,43.433001839953576,72.9191273014695,16.445500548072584,15.000004179504806,16.21881166186298,15.758431434631348
2019-04-25,15.914250632275674,15.919444736694738,15.607807653048615,15.758431434631348,58284201,36.12211996165098,64.03730681111651,16.353891332947086,12.775341473023492,16.224024868622585,15.935025215148926
2019-04-26,15.825952960857109,16.0804561991805,15.72726760341988,15.935025215148926,46593943,35.7136797153175,63.55448218144381,16.298042517240667,27.753360378258968,16.28107153892498,16.038902282714844
2019-04-29,16.0544832814922,16.262240862209364,16.007738973517842,16.038902282714844,42053815,38.550062812108685,63.01730515711842,16.263490485970557,36.56382175046948,16.316392663955526,16.080453872680664
2019-04-30,16.070065665686542,16.173943800700865,15.976574426024046,16.080453872680664,46341721,39.295474268335404,63.656808293584,16.23908560419857,40.08807100900268,16.334484303389512,15.992152214050291
2019-05-01,16.127194931857876,16.21029794102532,15.986958112022087,15.992152214050291,35810228,35.388582238589265,58.04863976241114,16.2061611521788,32.59865712107855,16.326611363697634,15.903863906860352
2019-05-02,16.08045822701013,16.10642743988518,15.888282903792383,15.903863906860352,39338026,27.93306834209514,51.78223645246918,16.165854852803008,25.110375652012184,16.311941454775578,15.945412635803224
2019-05-03,15.924637531478034,15.992158260087926,15.87789190719333,15.945412635803224,37370694,29.508201655833034,51.88428716774483,16.136462557203036,29.14797109538271,16.31002069881074,15.88827896118164
2019-05-06,15.820756925833578,15.91424816761254,15.779205408558742,15.88827896118164,33340968,30.083562040390916,51.34752246523259,16.10337141106685,24.21519231097305,16.28751716628118,15.8571138381958
2019-05-07,15.851919734745358,15.888278458898451,15.72726518686161,15.8571138381958,34121069,24.853578724420956,46.074059908719285,16.070537068017376,21.524473422396735,16.263163347898438,15.737656593322754
2019-05-08,15.784402222238112,15.84153606016634,15.670134546381655,15.737656593322754,33120125,25.37299771167052,45.936638749183224,16.026153004724762,11.21083322584638,16.22151826395993,15.77920150756836
2019-05-09,15.722067693574411,15.815558912240144,15.649352884230844,15.77920150756836,35851802,25.372793194736047,46.22225956220912,15.99322613843724,14.797717369885365,16.19982896531109,15.903863906860352
2019-05-10,15.711687271999956,15.955803644253107,15.66494163951074,15.903863906860352,29145609,29.378523161317005,46.064312864189766,15.98131117422699,25.560757599908268,16.185598538781733,15.825950622558594
2019-05-13,15.763622692427644,15.919441861933873,15.758428588946542,15.825950622558594,36692409,27.79285377648769,39.361962936628764,15.960596434004536,27.272657306960625,16.136935107711412,16.14797592163086
2019-05-14,15.94541242681367,16.2986010004946,15.903860907065466,16.14797592163086,49683365,55.03376835909995,51.650083840084,15.985580365688046,78.19534895339764,16.152358821924857,16.231075286865234
2019-05-15,16.122003064083007,16.257045800605365,16.04409414614683,16.231075286865234,31685041,66.91442024093683,60.17443053670434,16.018313021845003,89.59939783607581,16.136965338034916,16.42325210571289
2019-05-16,16.283015264190457,16.558294844403886,16.283015264190457,16.42325210571289,31292608,67.2793648586343,59.075030217643786,16.072304899694053,85.14286449430877,16.143659125127083,16.51674461364746
2019-05-17,16.31417983408862,16.620622743401675,16.298598836028713,16.51674461364746,40897698,67.03706675770253,59.058884947265,16.131563528221175,89.30491574783402,16.14031626427504,16.719310760498047
2019-05-20,16.766056385452274,17.18157159433156,16.599850301900556,16.719310760498047,70774685,70.43197232019652,61.16200112398069,16.20992982585809,69.83062334468369,16.158887553066897,16.833572387695312
2019-05-21,16.74527526664944,16.953034124387074,16.66736635081886,16.833572387695312,30867074,76.47081766463313,67.5726599860121,16.29308216743639,77.28788949370198,16.170742798782815,16.76605796813965
2019-05-22,16.745281549913205,16.854355122316903,16.682954918519002,16.76605796813965,26465171,77.48359027114046,69.04681246354043,16.356145607530156,72.88157209850283,16.163737613107536,16.693340301513672
2019-05-23,16.71411671785521,16.786831551765697,16.58426805064794,16.693340301513672,32657122,73.37667718468443,62.37073252281363,16.40110490006129,68.13566564620552,16.163923852171834,16.76085662841797
2019-05-24,16.786825828348324,16.80240813529174,16.672559512355964,16.76085662841797,21391471,77.096781071902,68.01779065774643,16.449071797175517,72.54210752419687,16.191956140123633,16.584266662597656
2019-05-28,16.79202425041215,16.838769871625704,16.57387845529635,16.584266662597656,32468584,70.71025605506257,68.0081161415306,16.4670977792318,61.01699269194785,16.188882866687027,16.573877334594727
2019-05-29,16.573877334594727,16.72969649865108,16.45961099693386,16.573877334594727,35680344,75.39434990549967,67.43266279599264,16.48133505328019,60.33893492288126,16.217281215285183,16.547910690307617
2019-05-30,16.599850419696715,16.656982941546516,16.433644334965564,16.547910690307617,32077342,73.5671423074719,60.87761402810863,16.49021180488385,58.21914884314633,16.246952126531735,15.883084297180176
2019-05-31,16.132393392033073,16.18433180306238,15.779204851836996,15.883084297180176,65422282,49.52143998924673,51.65572823862876,16.40926147052336,8.759183564965035,16.182646525662218,16.14797592163086
2019-06-03,15.955800634661324,16.28301868872312,15.93502421896602,16.14797592163086,48092446,56.82825779409183,59.121214284741335,16.374423397337694,26.296335945466325,16.259894691433775,16.35053825378418
2019-06-04,16.303792637186106,16.360925148417593,16.09084096674697,16.35053825378418,41391153,54.52436659464102,58.53690398017268,16.37123871153056,40.74065539595452,16.320289786182602,16.45442008972168
2019-06-05,16.423256775514183,16.470002402646678,16.31937731263252,16.45442008972168,27050379,54.94267030911264,58.21551347519017,16.38232956195604,48.148263747583876,16.361096546503965,16.672561645507812
2019-06-06,16.516743802705744,16.708919054718816,16.464804084557667,16.672561645507812,32321091,55.454590978704935,58.32461989695612,16.421027173096277,63.70350683600003,16.4149922582103,16.875125885009766
2019-06-07,16.70891982855222,16.984199429336424,16.693337518893486,16.875125885009766,42087842,57.483769466682595,58.489749814376836,16.481573668018076,78.14796229574851,16.463139488191814,16.584266662597656
2019-06-10,16.979006735266363,17.140018701867305,16.547909248685414,16.584266662597656,40947745,47.28027927823417,47.822237937994,16.495266067295354,59.16031871241827,16.434463333592703,16.677757263183594
2019-06-11,16.651788057572077,16.84915743048953,16.636205747219798,16.677757263183594,25967082,46.835485697861166,47.28921633232748,16.51959822674712,66.03051632128705,16.461838404971797,16.714113235473633
2019-06-12,16.677755826093446,16.781633951230813,16.636204313710067,16.714113235473633,25530560,48.931509751533056,52.529314047840195,16.54553356124399,68.70215082068822,16.477146166715336,16.771251678466797
2019-06-13,16.73489294742518,16.79202678456233,16.682954526365076,16.771251678466797,22340382,51.612955450239966,58.23853360090583,16.57562931020703,72.90099425485016,16.494110210471224,16.802412033081055
2019-06-14,16.797217929561665,16.84915765311325,16.714114896536056,16.802412033081055,26279414,50.87344630231578,58.660742373732226,16.605867006590234,75.19082652056113,16.505616971951547,16.77644157409668
2019-06-17,16.750472368051312,16.823187194292192,16.708920851393337,16.77644157409668,22262001,54.31233725212247,59.884831837479865,16.62861028225776,73.28237600149885,16.509409053214636,16.849157333374023
2019-06-18,16.849157333374023,16.984200087388565,16.828380919690733,16.849157333374023,27187148,56.009101545097614,66.69581132737872,16.658016555739927,78.62592532499552,16.529137430465703,16.833572387695312
2019-06-19,16.901094409952666,16.927063611348835,16.78682677586855,16.833572387695312,28081510,56.264115999638626,67.18524337930347,16.681424000000646,77.48065878627212,16.536602914094548,16.90109634399414
2019-06-20,16.921871445160015,16.932259651564067,16.781634593632024,16.90109634399414,35835384,80.24682262761769,79.3206643951594,16.71071364586645,80.17232765266216,16.564351659408874,16.854351043701172
2019-06-21,16.979005587966753,16.984199691266433,16.83876873380213,16.854351043701172,51925426,74.11338651581801,67.92627489816438,16.72986529891108,72.77223404541951,16.579085740386887,16.921873092651367
2019-06-24,16.875127470924276,16.97900692179389,16.85954647144348,16.921873092651367,28790910,71.48433129351821,67.11128447185301,16.755466338076452,73.41766914542912,16.613260188911543,16.906291961669922
2019-06-25,16.932261168364157,16.932261168364157,16.854352236639116,16.906291961669922,25460123,68.20076610220535,61.16656675127094,16.775576421222247,65.3848222171705,16.635540133965307,16.895906448364258
2019-06-26,16.927069763694753,17.030949230319806,16.89071234386875,16.895906448364258,37020232,60.80423987318763,53.168632633831116,16.79162042484118,58.77244448788454,16.65767174782222,17.1296329498291
